,Hours,Glucose uptake,Glutamate uptake,PO4 uptake,Glucose in medium,Glutamate in medium,PO4 in medium,Biomass,Growth rate,Max PO4 /gDW,Max PO4
39,7.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
40,7.666666666666667,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
41,7.833333333333333,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
42,8.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
43,8.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
44,8.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
45,8.500000000000002,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
46,8.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
47,8.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
48,9.000000000000002,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
49,9.166666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
50,9.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
51,9.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
52,9.666666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
53,9.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
54,10.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
55,10.166666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
56,10.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
57,10.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
58,10.666666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
59,10.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
60,11.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
61,11.166666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
62,11.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
63,11.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
64,11.666666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
65,11.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
66,12.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
67,12.166666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
68,12.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
69,12.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
70,12.666666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
71,12.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
72,13.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
73,13.166666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
74,13.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
75,13.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
76,13.666666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
77,13.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
78,14.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
79,14.166666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
80,14.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
81,14.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
82,14.666666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
83,14.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
84,15.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
85,15.166666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
86,15.333333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
87,15.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
88,15.666666666666666,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
89,15.833333333333334,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
90,16.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
91,16.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
92,16.333333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
93,16.500000000000004,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
94,16.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
95,16.833333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
96,17.000000000000004,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
97,17.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
98,17.333333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
99,17.500000000000004,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
100,17.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
101,17.833333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
102,18.000000000000004,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
103,18.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
104,18.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
105,18.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
106,18.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
107,18.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
108,19.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
109,19.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
110,19.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
111,19.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
112,19.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
113,19.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
114,20.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
115,20.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
116,20.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
117,20.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
118,20.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
119,20.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
120,21.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
121,21.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
122,21.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
123,21.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
124,21.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
125,21.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
126,22.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
127,22.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
128,22.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
129,22.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
130,22.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
131,22.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
132,23.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
133,23.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
134,23.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
135,23.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
136,23.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
137,23.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
138,24.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
139,24.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
140,24.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
141,24.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
142,24.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
143,24.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
144,25.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
145,25.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
146,25.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
147,25.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
148,25.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
149,25.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
150,26.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
151,26.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
152,26.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
153,26.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
154,26.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
155,26.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
156,27.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
157,27.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
158,27.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
159,27.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
160,27.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
161,27.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
162,28.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
163,28.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
164,28.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
165,28.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
166,28.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
167,28.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
168,29.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
169,29.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
170,29.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
171,29.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
172,29.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
173,29.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
174,30.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
175,30.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
176,30.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
177,30.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
178,30.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
179,30.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
180,31.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
181,31.166666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
182,31.333333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
183,31.5,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
184,31.666666666666668,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
185,31.833333333333332,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
186,32.0,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
187,32.166666666666664,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
188,32.333333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
189,32.50000000000001,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
190,32.66666666666667,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
191,32.833333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
192,33.00000000000001,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
193,33.16666666666667,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
194,33.333333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
195,33.50000000000001,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
196,33.66666666666667,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
197,33.833333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
198,34.00000000000001,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
199,34.16666666666667,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
200,34.333333333333336,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
201,34.50000000000001,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
202,34.66666666666667,0.0,0.0,0.0,227.58069289772834,390.086812793643,5.122979589109532,0.03,0.0,1024.595917821906,30.737877534657176
