Hours;Glucose uptake;Glutamate uptake;PO4 uptake;Glucose in medium;Glutamate in medium;PO4 in medium;Biomass;Growth rate;Max PO4 /gDW;Max PO4
9.666666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.321897495225;389.5465244257321;5.061200457874987;0.09144374020204207;0.128599216192477;332.0861841407025;30.36720274724991
9.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.31355333877121;389.52910429141605;5.0592085572012815;0.09342482710076884;0.128599216192477;324.91632347862134;30.355251343207676
10.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.30502840997596;389.51130675784015;5.057173502908536;0.09544883334303553;0.128599216192477;317.89850074333253;30.343041017451203
10.166666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.29631879248893;389.49312364882167;5.055094360093288;0.09751668875683256;0.128599216192477;311.02949194872645;30.330566160559716
10.333333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.2874204851139;389.4745466110447;5.052970173597819;0.09962934331444942;0.128599216192477;304.3061414737826;30.3178210415869
10.5;0.5474944333201001;1.14300668001588;0.13069679800750056;227.27832939997057;389.4555671102223;5.050799967571354;0.10178776756889171;0.128599216192477;297.72536061287815;30.30479980542811
10.666666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.26904136061657;389.43617642717646;5.048582745021757;0.10399295309975294;0.128599216192477;291.2841261568376;30.29149647013053
10.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.2595521001288;389.41636565383186;5.04631748735751;0.106245912968746;0.128599216192477;284.97947900407047;30.277904924145048
11.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.24985725914323;389.3961256891239;5.044003153919777;0.10854768218510343;0.128599216192477;278.8085228011616;30.264018923518652
11.166666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.2399523838522;389.3754472348176;5.041638681504322;0.11089931818106046;0.128599216192477;272.76842261228643;30.24983208902592
11.333333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.22983292395836;389.3543207912359;5.039222983873076;0.1133019012976391;0.128599216192477;266.8564036168426;30.23533790323844
11.5;0.5474944333201001;1.14300668001588;0.13069679800750056;227.2194942305842;389.3327366528956;5.036754951255116;0.11575653528095657;0.128599216192477;261.06974983469763;30.22052970753068
11.666666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.2089315541364;389.3106849040487;5.034233449836838;0.11826434778928598;0.128599216192477;255.4058028784685;30.205400699021016
11.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.19814004212392;389.2881554141269;5.031657321241087;0.12082649091110229;0.128599216192477;249.86196073225918;30.18994392744651
12.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.1871147369287;389.26513783308786;5.029025381994993;0.1234441416943515;0.128599216192477;244.4356765562949;30.174152291969943
12.166666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.1758505735281;389.2416215866603;5.026336422986287;0.1261185026871862;0.128599216192477;239.12445751690487;30.158018537917705
12.333333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.1643423771681;389.21759587148614;5.023589208907834;0.12885080249041583;0.128599216192477;233.92586364131472;30.14153525344699
12.5;0.5474944333201001;1.14300668001588;0.13069679800750056;227.15258486098605;389.1930496501575;5.020782477690134;0.13164229632192573;0.128599216192477;228.83750669672392;30.124694866140793
12.666666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.14057262358176;389.16797164614604;5.017914939921529;0.1344942665933238;0.128599216192477;223.85704909315203;30.107489639529163
12.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.12830014653622;389.1423503386227;5.0149852782558435;0.13740802349908027;0.128599216192477;218.9822028095503;30.08991166953505
13.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.11576179187634;389.11617395716485;5.011992146807199;0.1403849056184305;0.128599216192477;214.21072834268563;30.071952880843178
13.166666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.10295179948497;389.089430476349;5.008934170531713;0.1434262805303182;0.128599216192477;209.54043367831306;30.053605023190265
